audit_error,case_id,center_crop_retention,dataset,foreground_pixels,grayscale_mask,image_mode,image_path_raw,image_shape,label_path_raw,mask_mode,mask_shape,mask_values_raw,patient_id,qc_status,site,source_partition,symmetric_padding
,RIM_ONE_r3_train_N-73-R,1.0,fundus,634640,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/N-73-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/N-73-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_N-73-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_N-74-L,1.0,fundus,634950,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/N-74-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/N-74-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_N-74-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_N-75-R,1.0,fundus,633323,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/N-75-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/N-75-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_N-75-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_N-76-R,1.0,fundus,635293,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/N-76-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/N-76-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_N-76-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_N-79-L,1.0,fundus,634088,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/N-79-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/N-79-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_N-79-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_N-8-L,1.0,fundus,635440,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/N-8-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/N-8-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_N-8-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_N-80-R,1.0,fundus,635095,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/N-80-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/N-80-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_N-80-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_N-81-L,1.0,fundus,623222,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/N-81-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/N-81-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_N-81-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_N-82-R,1.0,fundus,622724,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/N-82-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/N-82-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_N-82-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_N-83-L,1.0,fundus,628019,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/N-83-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/N-83-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_N-83-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_N-84-R,1.0,fundus,626227,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/N-84-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/N-84-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_N-84-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_N-85-L,1.0,fundus,629734,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/N-85-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/N-85-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_N-85-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_N-86-R,1.0,fundus,632090,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/N-86-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/N-86-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_N-86-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_N-87-L,1.0,fundus,637364,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/N-87-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/N-87-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_N-87-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_N-88-R,1.0,fundus,635660,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/N-88-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/N-88-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_N-88-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_N-9-L,1.0,fundus,635486,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/N-9-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/N-9-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_N-9-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_N-90-R,1.0,fundus,630701,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/N-90-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/N-90-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_N-90-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_N-91-L,1.0,fundus,630286,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/N-91-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/N-91-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_N-91-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_N-92-R,1.0,fundus,633595,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/N-92-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/N-92-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_N-92-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_S-1-L,1.0,fundus,593430,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/S-1-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/S-1-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_S-1-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_S-10-R,1.0,fundus,616116,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/S-10-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/S-10-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_S-10-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_S-11-L,1.0,fundus,627419,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/S-11-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/S-11-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_S-11-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_S-12-L,1.0,fundus,614607,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/S-12-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/S-12-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_S-12-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_S-13-R,1.0,fundus,608582,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/S-13-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/S-13-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_S-13-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_S-14-R,1.0,fundus,601169,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/S-14-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/S-14-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_S-14-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_S-15-L,1.0,fundus,633329,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/S-15-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/S-15-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_S-15-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_S-16-R,1.0,fundus,635188,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/S-16-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/S-16-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_S-16-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_S-17-L,1.0,fundus,632213,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/S-17-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/S-17-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_S-17-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_S-18-L,1.0,fundus,618949,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/S-18-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/S-18-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_S-18-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_S-19-R,1.0,fundus,611414,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/S-19-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/S-19-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_S-19-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_S-20-L,1.0,fundus,622135,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/S-20-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/S-20-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_S-20-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_S-21-R,1.0,fundus,618948,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/S-21-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/S-21-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_S-21-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_S-22-L,1.0,fundus,628079,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/S-22-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/S-22-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_S-22-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_S-23-L,1.0,fundus,630114,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/S-23-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/S-23-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_S-23-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_S-24-R,1.0,fundus,627536,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/S-24-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/S-24-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_S-24-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_S-25-L,1.0,fundus,597998,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/S-25-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/S-25-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_S-25-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_S-26-R,1.0,fundus,587898,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/S-26-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/S-26-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_S-26-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_S-27-L,1.0,fundus,632132,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/S-27-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/S-27-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_S-27-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_S-28-R,1.0,fundus,623447,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/S-28-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/S-28-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_S-28-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_001,1.0,fundus,542073,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_001.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_001.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_001,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_003,1.0,fundus,590575,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_003.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_003.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_003,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_005,1.0,fundus,520447,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_005.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_005.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_005,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_006,1.0,fundus,596718,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_006.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_006.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_006,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_011,1.0,fundus,593294,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_011.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_011.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_011,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_014,1.0,fundus,573093,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_014.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_014.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_014,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_019,1.0,fundus,541779,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_019.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_019.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_019,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_020,1.0,fundus,572434,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_020.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_020.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_020,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_021,1.0,fundus,578000,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_021.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_021.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_021,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_023,1.0,fundus,602554,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_023.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_023.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_023,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_025,1.0,fundus,577601,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_025.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_025.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_025,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_027,1.0,fundus,603870,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_027.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_027.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_027,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_028,1.0,fundus,579466,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_028.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_028.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_028,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_029,1.0,fundus,586243,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_029.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_029.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_029,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_030,1.0,fundus,596633,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_030.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_030.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_030,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_034,1.0,fundus,593177,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_034.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_034.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_034,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_039,1.0,fundus,579572,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_039.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_039.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_039,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_043,1.0,fundus,592891,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_043.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_043.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_043,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_048,1.0,fundus,585841,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_048.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_048.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_048,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_050,1.0,fundus,597391,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_050.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_050.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_050,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_052,1.0,fundus,589412,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_052.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_052.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_052,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_053,1.0,fundus,576487,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_053.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_053.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_053,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_054,1.0,fundus,603561,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_054.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_054.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_054,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_055,1.0,fundus,592905,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_055.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_055.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_055,pass,Drishti_GS,test,"[0, 0, 0, 0]"
